Source,Target,Type,Id,Label,timeset,Weight,e_correlation,e_relation
n23,n3917,Undirected,458,,,0.504677,0.504677,Pos
n23,n4057,Undirected,459,,,0.554808,0.554808,Pos
n23,n4281,Undirected,460,,,0.590969,0.590969,Pos
n23,n4682,Undirected,461,,,0.447046,0.447046,Pos
n23,n4938,Undirected,462,,,0.504207,0.504207,Pos
n23,n4952,Undirected,463,,,0.448834,0.448834,Pos
n24,n136,Undirected,464,,,0.570876,0.570876,Pos
n24,n514,Undirected,465,,,0.442345,0.442345,Pos
n24,n692,Undirected,466,,,0.45379,0.45379,Pos
n24,n1096,Undirected,467,,,0.529891,0.529891,Pos
n24,n1346,Undirected,468,,,0.511926,0.511926,Pos
n24,n1546,Undirected,469,,,0.447976,0.447976,Pos
n24,n1940,Undirected,470,,,0.527966,0.527966,Pos
n24,n2066,Undirected,471,,,0.503631,0.503631,Pos
n24,n2937,Undirected,472,,,0.489301,0.489301,Pos
n24,n3393,Undirected,473,,,0.553681,0.553681,Pos
n24,n3492,Undirected,474,,,0.535112,0.535112,Pos
n24,n3599,Undirected,475,,,0.509326,0.509326,Pos
n24,n4002,Undirected,476,,,0.67679,0.67679,Pos
n24,n4268,Undirected,477,,,0.504425,0.504425,Pos
n24,n4535,Undirected,478,,,0.443584,0.443584,Pos
n24,n4706,Undirected,479,,,0.500367,0.500367,Pos
n24,n4766,Undirected,480,,,0.539218,0.539218,Pos
n24,n4782,Undirected,481,,,0.449674,0.449674,Pos
n25,n31,Undirected,482,,,0.661706,0.661706,Pos
n25,n48,Undirected,483,,,0.646008,0.646008,Pos
n25,n57,Undirected,484,,,0.68197,0.68197,Pos
n25,n154,Undirected,485,,,0.463397,0.463397,Pos
n25,n194,Undirected,486,,,0.505824,0.505824,Pos
n25,n213,Undirected,487,,,0.576938,0.576938,Pos
n25,n234,Undirected,488,,,0.548319,0.548319,Pos
n25,n235,Undirected,489,,,0.4486,0.4486,Pos
n25,n251,Undirected,490,,,0.578168,0.578168,Pos
n25,n271,Undirected,491,,,0.74116,0.74116,Pos
n25,n294,Undirected,492,,,0.509319,0.509319,Pos
n25,n339,Undirected,493,,,0.63562,0.63562,Pos
n25,n345,Undirected,494,,,0.462409,0.462409,Pos
n25,n356,Undirected,495,,,0.752711,0.752711,Pos
n25,n366,Undirected,496,,,0.534685,0.534685,Pos
n25,n485,Undirected,497,,,0.604693,0.604693,Pos
n25,n489,Undirected,498,,,0.449116,0.449116,Pos
n25,n523,Undirected,499,,,0.612991,0.612991,Pos
n25,n534,Undirected,500,,,0.611432,0.611432,Pos
n25,n536,Undirected,501,,,0.530473,0.530473,Pos
n25,n620,Undirected,502,,,0.748431,0.748431,Pos
n25,n632,Undirected,503,,,0.476864,0.476864,Pos
n25,n642,Undirected,504,,,0.477153,0.477153,Pos
n25,n665,Undirected,505,,,0.680571,0.680571,Pos
n25,n703,Undirected,506,,,0.510689,0.510689,Pos
n25,n725,Undirected,507,,,0.569139,0.569139,Pos
n25,n734,Undirected,508,,,0.447107,0.447107,Pos
n25,n797,Undirected,509,,,0.702766,0.702766,Pos
n25,n808,Undirected,510,,,0.442912,0.442912,Pos
n25,n885,Undirected,511,,,0.630607,0.630607,Pos
n25,n898,Undirected,512,,,0.577443,0.577443,Pos
n25,n919,Undirected,513,,,0.476898,0.476898,Pos
n25,n921,Undirected,514,,,0.544979,0.544979,Pos
n25,n953,Undirected,515,,,0.588821,0.588821,Pos
n25,n957,Undirected,516,,,0.565595,0.565595,Pos
n25,n998,Undirected,517,,,0.654869,0.654869,Pos
n25,n1022,Undirected,518,,,0.515388,0.515388,Pos
n25,n1059,Undirected,519,,,0.481384,0.481384,Pos
n25,n1069,Undirected,520,,,0.509226,0.509226,Pos
n25,n1131,Undirected,521,,,0.543184,0.543184,Pos
n25,n1146,Undirected,522,,,0.734811,0.734811,Pos
n25,n1230,Undirected,523,,,0.505305,0.505305,Pos
n25,n1242,Undirected,524,,,0.598021,0.598021,Pos
n25,n1281,Undirected,525,,,0.459122,0.459122,Pos
n25,n1311,Undirected,526,,,0.614299,0.614299,Pos
n25,n1350,Undirected,527,,,0.638034,0.638034,Pos
n25,n1399,Undirected,528,,,0.531525,0.531525,Pos
n25,n1409,Undirected,529,,,0.492235,0.492235,Pos
n25,n1436,Undirected,530,,,0.57886,0.578859,Pos
n25,n1470,Undirected,531,,,0.486906,0.486906,Pos
n25,n1538,Undirected,532,,,0.452787,0.452787,Pos
n25,n1539,Undirected,533,,,0.64942,0.64942,Pos
n25,n1550,Undirected,534,,,0.690691,0.690691,Pos
n25,n1562,Undirected,535,,,0.714256,0.714256,Pos
n25,n1577,Undirected,536,,,0.591715,0.591715,Pos
n25,n1586,Undirected,537,,,0.538211,0.538211,Pos
n25,n1601,Undirected,538,,,0.593392,0.593392,Pos
n25,n1602,Undirected,539,,,0.676197,0.676197,Pos
n25,n1682,Undirected,540,,,0.47059,0.47059,Pos
n25,n1683,Undirected,541,,,0.569069,0.569069,Pos
n25,n1686,Undirected,542,,,0.639314,0.639314,Pos
n25,n1710,Undirected,543,,,0.743843,0.743843,Pos
n25,n1730,Undirected,544,,,0.699235,0.699235,Pos
n25,n1752,Undirected,545,,,0.601433,0.601433,Pos
n25,n1770,Undirected,546,,,0.6806,0.6806,Pos
n25,n1771,Undirected,547,,,0.536594,0.536594,Pos
n25,n1782,Undirected,548,,,0.459086,0.459086,Pos
n25,n1790,Undirected,549,,,0.65873,0.65873,Pos
n25,n1825,Undirected,550,,,0.49758,0.49758,Pos
n25,n1843,Undirected,551,,,0.454153,0.454153,Pos
n25,n1846,Undirected,552,,,0.642237,0.642237,Pos
n25,n1855,Undirected,553,,,0.489122,0.489122,Pos
n25,n1897,Undirected,554,,,0.738151,0.738151,Pos
n25,n1899,Undirected,555,,,0.578609,0.578609,Pos
n25,n1948,Undirected,556,,,0.565267,0.565267,Pos
n25,n1962,Undirected,557,,,0.464061,0.464061,Pos
n25,n1975,Undirected,558,,,0.516441,0.516441,Pos
n25,n2081,Undirected,559,,,0.585672,0.585672,Pos
n25,n2129,Undirected,560,,,0.518755,0.518755,Pos
n25,n2141,Undirected,561,,,0.536345,0.536345,Pos
n25,n2160,Undirected,562,,,0.545075,0.545075,Pos
n25,n2243,Undirected,563,,,0.610057,0.610057,Pos
n25,n2247,Undirected,564,,,0.454289,0.454289,Pos
n25,n2268,Undirected,565,,,0.539304,0.539304,Pos
n25,n2290,Undirected,566,,,0.616012,0.616012,Pos
n25,n2301,Undirected,567,,,0.653628,0.653628,Pos
n25,n2327,Undirected,568,,,0.480039,0.480039,Pos
n25,n2329,Undirected,569,,,0.477606,0.477606,Pos
n25,n2417,Undirected,570,,,0.508475,0.508475,Pos
n25,n2441,Undirected,571,,,0.509596,0.509596,Pos
n25,n2486,Undirected,572,,,0.54673,0.54673,Pos
n25,n2496,Undirected,573,,,0.581497,0.581497,Pos
n25,n2502,Undirected,574,,,0.642577,0.642577,Pos
n25,n2567,Undirected,575,,,0.524509,0.524509,Pos
n25,n2578,Undirected,576,,,0.637978,0.637978,Pos
n25,n2592,Undirected,577,,,0.509613,0.509613,Pos
n25,n2603,Undirected,578,,,0.459194,0.459194,Pos
n25,n2616,Undirected,579,,,0.575511,0.575511,Pos
n25,n2626,Undirected,580,,,0.459766,0.459766,Pos
n25,n2634,Undirected,581,,,0.637376,0.637376,Pos
n25,n2636,Undirected,582,,,0.580629,0.580629,Pos
n25,n2675,Undirected,583,,,0.477453,0.477453,Pos
n25,n2677,Undirected,584,,,0.607493,0.607493,Pos
n25,n2678,Undirected,585,,,0.624037,0.624037,Pos
n25,n2690,Undirected,586,,,0.509336,0.509336,Pos
n25,n2719,Undirected,587,,,0.544331,0.544331,Pos
n25,n2726,Undirected,588,,,0.469027,0.469027,Pos
n25,n2737,Undirected,589,,,0.50584,0.50584,Pos
n25,n2745,Undirected,590,,,0.482946,0.482946,Pos
n25,n2779,Undirected,591,,,0.492557,0.492557,Pos
n25,n2935,Undirected,592,,,0.760324,0.760324,Pos
n25,n2970,Undirected,593,,,0.466121,0.466121,Pos
n25,n2971,Undirected,594,,,0.648206,0.648206,Pos
n25,n2979,Undirected,595,,,0.591549,0.591549,Pos
n25,n2980,Undirected,596,,,0.545237,0.545237,Pos
n25,n3006,Undirected,597,,,0.661614,0.661614,Pos
n25,n3041,Undirected,598,,,0.609351,0.609351,Pos
n25,n3060,Undirected,599,,,0.448082,0.448082,Pos
n25,n3117,Undirected,600,,,0.606891,0.606891,Pos
n25,n3125,Undirected,601,,,0.509411,0.509411,Pos
n25,n3134,Undirected,602,,,0.452206,0.452206,Pos
n25,n3151,Undirected,603,,,0.474686,0.474686,Pos
n25,n3155,Undirected,604,,,0.509556,0.509556,Pos
n25,n3214,Undirected,605,,,0.555641,0.555641,Pos
n25,n3223,Undirected,606,,,0.502338,0.502338,Pos
n25,n3271,Undirected,607,,,0.693447,0.693447,Pos
n25,n3300,Undirected,608,,,0.495253,0.495253,Pos
n25,n3366,Undirected,609,,,0.565226,0.565226,Pos
n25,n3383,Undirected,610,,,0.626093,0.626093,Pos
n25,n3400,Undirected,611,,,0.646236,0.646236,Pos
n25,n3427,Undirected,612,,,0.510161,0.510161,Pos
n25,n3466,Undirected,613,,,0.640889,0.640889,Pos
n25,n3471,Undirected,614,,,0.559458,0.559458,Pos
n25,n3499,Undirected,615,,,0.528813,0.528813,Pos
n25,n3518,Undirected,616,,,0.501355,0.501355,Pos
n25,n3581,Undirected,617,,,0.441562,0.441562,Pos
n25,n3590,Undirected,618,,,0.5888,0.5888,Pos
n25,n3614,Undirected,619,,,0.473118,0.473118,Pos
n25,n3620,Undirected,620,,,0.587866,0.587866,Pos
n25,n3723,Undirected,621,,,0.521711,0.521711,Pos
n25,n3752,Undirected,622,,,0.641025,0.641025,Pos
n25,n3764,Undirected,623,,,0.66782,0.66782,Pos
n25,n3785,Undirected,624,,,0.508803,0.508803,Pos
n25,n3809,Undirected,625,,,0.509428,0.509428,Pos
n25,n3816,Undirected,626,,,0.729972,0.729972,Pos
n25,n3819,Undirected,627,,,0.679654,0.679654,Pos
n25,n3845,Undirected,628,,,0.497209,0.497209,Pos
n25,n3880,Undirected,629,,,0.515939,0.515939,Pos
n25,n3898,Undirected,630,,,0.652742,0.652742,Pos
n25,n3935,Undirected,631,,,0.509067,0.509067,Pos
n25,n3937,Undirected,632,,,0.572234,0.572234,Pos
n25,n3958,Undirected,633,,,0.71357,0.71357,Pos
n25,n4027,Undirected,634,,,0.481101,0.481101,Pos
n25,n4063,Undirected,635,,,0.662782,0.662782,Pos
n25,n4076,Undirected,636,,,0.489668,0.489668,Pos
n25,n4086,Undirected,637,,,0.6062,0.6062,Pos
n25,n4087,Undirected,638,,,0.673007,0.673007,Pos
n25,n4137,Undirected,639,,,0.466131,0.466131,Pos
n25,n4187,Undirected,640,,,0.469343,0.469343,Pos
n25,n4208,Undirected,641,,,0.453086,0.453086,Pos
n25,n4223,Undirected,642,,,0.486255,0.486255,Pos
n25,n4252,Undirected,643,,,0.610881,0.610881,Pos
n25,n4273,Undirected,644,,,0.548877,0.548877,Pos
n25,n4290,Undirected,645,,,0.543348,0.543348,Pos
n25,n4353,Undirected,646,,,0.462966,0.462966,Pos
n25,n4373,Undirected,647,,,0.55148,0.55148,Pos
n25,n4420,Undirected,648,,,0.442478,0.442478,Pos
n25,n4444,Undirected,649,,,0.543074,0.543074,Pos
n25,n4451,Undirected,650,,,0.517108,0.517108,Pos
n25,n4488,Undirected,651,,,0.564845,0.564845,Pos
n25,n4531,Undirected,652,,,0.572409,0.572409,Pos
n25,n4580,Undirected,653,,,0.509347,0.509347,Pos
n25,n4587,Undirected,654,,,0.509621,0.509621,Pos
n25,n4590,Undirected,655,,,0.491651,0.491651,Pos
n25,n4596,Undirected,656,,,0.688018,0.688018,Pos
n25,n4643,Undirected,657,,,0.453482,0.453482,Pos
n25,n4685,Undirected,658,,,0.560148,0.560148,Pos
n25,n4702,Undirected,659,,,0.445552,0.445552,Pos
n25,n4740,Undirected,660,,,0.529269,0.529269,Pos
n25,n4742,Undirected,661,,,0.452985,0.452985,Pos
n25,n4756,Undirected,662,,,0.480212,0.480212,Pos
n25,n4792,Undirected,663,,,0.515483,0.515483,Pos
n25,n4833,Undirected,664,,,0.677071,0.677071,Pos
n25,n4844,Undirected,665,,,0.56772,0.56772,Pos
n25,n4862,Undirected,666,,,0.458031,0.458031,Pos
n25,n4867,Undirected,667,,,0.465282,0.465282,Pos
n25,n4869,Undirected,668,,,0.447976,0.447976,Pos
n25,n4879,Undirected,669,,,0.664494,0.664494,Pos
n25,n4886,Undirected,670,,,0.639238,0.639238,Pos
n25,n4918,Undirected,671,,,0.473532,0.473532,Pos
n25,n4928,Undirected,672,,,0.63568,0.63568,Pos
n26,n485,Undirected,673,,,0.445419,0.445419,Pos
n26,n534,Undirected,674,,,0.445507,0.445507,Pos
n26,n898,Undirected,675,,,0.443205,0.443205,Pos
n26,n957,Undirected,676,,,0.492313,0.492313,Pos
n26,n1350,Undirected,677,,,0.446946,0.446946,Pos
n26,n1539,Undirected,678,,,0.440645,0.440645,Pos
n26,n1601,Undirected,679,,,0.441308,0.441308,Pos
n26,n1790,Undirected,680,,,0.471921,0.471921,Pos
n26,n2268,Undirected,681,,,0.452372,0.452372,Pos
n26,n2971,Undirected,682,,,0.453516,0.453516,Pos
n26,n3006,Undirected,683,,,0.440036,0.440036,Pos
n26,n3590,Undirected,684,,,0.481571,0.481571,Pos
n26,n3898,Undirected,685,,,0.448463,0.448463,Pos
n26,n4063,Undirected,686,,,0.449743,0.449743,Pos
n26,n4844,Undirected,687,,,0.471112,0.471112,Pos
n27,n1211,Undirected,688,,,0.477955,0.477955,Pos
n27,n2003,Undirected,689,,,0.446573,0.446573,Pos
n27,n3874,Undirected,690,,,0.467827,0.467827,Pos
n28,n263,Undirected,691,,,0.576578,0.576578,Pos
n28,n266,Undirected,692,,,0.735241,0.735241,Pos
n28,n735,Undirected,693,,,0.56232,0.56232,Pos
n28,n817,Undirected,694,,,0.500527,0.500527,Pos
n28,n1001,Undirected,695,,,0.497515,0.497515,Pos
n28,n1172,Undirected,696,,,0.501556,0.501556,Pos
n28,n1193,Undirected,697,,,0.492948,0.492948,Pos
n28,n1357,Undirected,698,,,0.731879,0.731879,Pos
n28,n1366,Undirected,699,,,0.530953,0.530953,Pos
n28,n1524,Undirected,700,,,0.550291,0.550291,Pos
n28,n1743,Undirected,701,,,0.496929,0.496929,Pos
n28,n1746,Undirected,702,,,0.619248,0.619248,Pos
n28,n1764,Undirected,703,,,0.650709,0.650709,Pos
n28,n1772,Undirected,704,,,0.461784,0.461784,Pos
n28,n1958,Undirected,705,,,0.519616,0.519616,Pos
n28,n2146,Undirected,706,,,0.621978,0.621978,Pos
n28,n2200,Undirected,707,,,0.447398,0.447398,Pos
n28,n2223,Undirected,708,,,0.521244,0.521244,Pos
n28,n2331,Undirected,709,,,0.444952,0.444952,Pos
n28,n2608,Undirected,710,,,0.479489,0.479489,Pos
n28,n2793,Undirected,711,,,0.458842,0.458842,Pos
n28,n2810,Undirected,712,,,0.490947,0.490947,Pos
n28,n2827,Undirected,713,,,0.621539,0.621539,Pos
n28,n2926,Undirected,714,,,0.467999,0.467999,Pos
n28,n3094,Undirected,715,,,0.518666,0.518666,Pos
n28,n3451,Undirected,716,,,0.56866,0.56866,Pos
n28,n3541,Undirected,717,,,0.51481,0.51481,Pos
n28,n3632,Undirected,718,,,0.637221,0.637221,Pos
n28,n3787,Undirected,719,,,0.517619,0.517619,Pos
n28,n3803,Undirected,720,,,0.544541,0.544541,Pos
n28,n4037,Undirected,721,,,0.447908,0.447908,Pos
n28,n4408,Undirected,722,,,0.660127,0.660127,Pos
n28,n4731,Undirected,723,,,0.532309,0.532309,Pos
n28,n4900,Undirected,724,,,0.564715,0.564715,Pos
n28,n4980,Undirected,725,,,0.777485,0.777485,Pos
n29,n58,Undirected,726,,,0.441593,0.441593,Pos
n29,n338,Undirected,727,,,0.508574,0.508574,Pos
n29,n944,Undirected,728,,,0.452044,0.452044,Pos
n29,n1615,Undirected,729,,,0.479193,0.479193,Pos
n29,n1726,Undirected,730,,,0.521607,0.521607,Pos
n29,n1759,Undirected,731,,,0.443488,0.443488,Pos
n29,n2461,Undirected,732,,,0.589212,0.589212,Pos
n29,n2503,Undirected,733,,,0.44939,0.44939,Pos
n29,n3050,Undirected,734,,,0.482505,0.482505,Pos
n29,n3077,Undirected,735,,,0.467731,0.467731,Pos
n29,n3357,Undirected,736,,,0.455372,0.455372,Pos
n29,n3742,Undirected,737,,,0.457907,0.457907,Pos
n29,n3897,Undirected,738,,,0.548482,0.548482,Pos
n29,n4275,Undirected,739,,,0.471675,0.471675,Pos
n29,n4358,Undirected,740,,,0.47442,0.47442,Pos
n29,n4366,Undirected,741,,,0.466014,0.466014,Pos
n29,n4449,Undirected,742,,,0.458502,0.458502,Pos
n29,n4457,Undirected,743,,,0.46313,0.46313,Pos
n29,n4749,Undirected,744,,,0.466636,0.466636,Pos
n30,n880,Undirected,745,,,0.446724,0.446724,Pos
n30,n4922,Undirected,746,,,0.444006,0.444006,Pos
n31,n48,Undirected,747,,,0.786996,0.786996,Pos
n31,n57,Undirected,748,,,0.89244,0.89244,Pos
n31,n59,Undirected,749,,,0.465969,0.465969,Pos
n31,n154,Undirected,750,,,0.566612,0.566612,Pos
n31,n194,Undirected,751,,,0.442996,0.442996,Pos
n31,n235,Undirected,752,,,0.574678,0.574678,Pos
n31,n251,Undirected,753,,,0.528354,0.528354,Pos
n31,n271,Undirected,754,,,0.738958,0.738958,Pos
n31,n339,Undirected,755,,,0.834914,0.834914,Pos
n31,n356,Undirected,756,,,0.777142,0.777142,Pos
n31,n366,Undirected,757,,,0.636461,0.636461,Pos
n31,n485,Undirected,758,,,0.761828,0.761828,Pos
n31,n489,Undirected,759,,,0.57656,0.57656,Pos
n31,n534,Undirected,760,,,0.774177,0.774177,Pos
n31,n536,Undirected,761,,,0.661432,0.661432,Pos
n31,n620,Undirected,762,,,0.712077,0.712077,Pos
n31,n632,Undirected,763,,,0.603674,0.603674,Pos
n31,n642,Undirected,764,,,0.445523,0.445523,Pos
n31,n665,Undirected,765,,,0.758879,0.758879,Pos
n31,n703,Undirected,766,,,0.708954,0.708954,Pos
n31,n725,Undirected,767,,,0.813545,0.813545,Pos
n31,n727,Undirected,768,,,0.481595,0.481594,Pos
n31,n797,Undirected,769,,,0.583221,0.583221,Pos
n31,n802,Undirected,770,,,0.448043,0.448043,Pos
n31,n809,Undirected,771,,,0.465571,0.465571,Pos
n31,n864,Undirected,772,,,0.563959,0.563959,Pos
n31,n885,Undirected,773,,,0.677562,0.677562,Pos
n31,n886,Undirected,774,,,0.445317,0.445317,Pos
n31,n898,Undirected,775,,,0.726102,0.726102,Pos
n31,n913,Undirected,776,,,0.465062,0.465062,Pos
n31,n921,Undirected,777,,,0.667417,0.667417,Pos
n31,n936,Undirected,778,,,0.509079,0.509079,Pos
n31,n953,Undirected,779,,,0.565584,0.565584,Pos
n31,n957,Undirected,780,,,0.721619,0.721619,Pos
n31,n998,Undirected,781,,,0.580303,0.580303,Pos
n31,n1022,Undirected,782,,,0.478492,0.478492,Pos
n31,n1120,Undirected,783,,,0.558993,0.558993,Pos
n31,n1122,Undirected,784,,,0.46161,0.46161,Pos
n31,n1131,Undirected,785,,,0.695427,0.695427,Pos
n31,n1146,Undirected,786,,,0.740232,0.740232,Pos
n31,n1242,Undirected,787,,,0.762954,0.762954,Pos
n31,n1281,Undirected,788,,,0.613309,0.613309,Pos
n31,n1311,Undirected,789,,,0.784746,0.784746,Pos
n31,n1340,Undirected,790,,,0.4668,0.4668,Pos
n31,n1350,Undirected,791,,,0.813412,0.813412,Pos
n31,n1399,Undirected,792,,,0.573222,0.573222,Pos
n31,n1427,Undirected,793,,,0.524337,0.524337,Pos
n31,n1436,Undirected,794,,,0.447062,0.447062,Pos
n31,n1508,Undirected,795,,,0.531504,0.531504,Pos
n31,n1530,Undirected,796,,,0.535677,0.535677,Pos
n31,n1539,Undirected,797,,,0.846323,0.846323,Pos
n31,n1550,Undirected,798,,,0.72213,0.72213,Pos
n31,n1562,Undirected,799,,,0.922513,0.922513,Pos
n31,n1577,Undirected,800,,,0.730556,0.730556,Pos
n31,n1586,Undirected,801,,,0.657954,0.657954,Pos
n31,n1597,Undirected,802,,,0.478809,0.478809,Pos
n31,n1601,Undirected,803,,,0.74715,0.74715,Pos
n31,n1602,Undirected,804,,,0.50196,0.50196,Pos
n31,n1682,Undirected,805,,,0.574381,0.574381,Pos
n31,n1683,Undirected,806,,,0.452972,0.452972,Pos
n31,n1686,Undirected,807,,,0.64107,0.64107,Pos
n31,n1710,Undirected,808,,,0.778302,0.778302,Pos
n31,n1715,Undirected,809,,,0.505501,0.505501,Pos
n31,n1730,Undirected,810,,,0.885252,0.885252,Pos
n31,n1752,Undirected,811,,,0.760274,0.760274,Pos
n31,n1762,Undirected,812,,,0.477892,0.477892,Pos
n31,n1770,Undirected,813,,,0.566771,0.566771,Pos
n31,n1771,Undirected,814,,,0.531014,0.531014,Pos
n31,n1790,Undirected,815,,,0.855248,0.855248,Pos
n31,n1825,Undirected,816,,,0.532808,0.532809,Pos
n31,n1846,Undirected,817,,,0.621909,0.621909,Pos
n31,n1855,Undirected,818,,,0.619697,0.619697,Pos
n31,n1874,Undirected,819,,,0.534308,0.534308,Pos
n31,n1883,Undirected,820,,,0.464499,0.464499,Pos
n31,n1893,Undirected,821,,,0.568006,0.568006,Pos
n31,n1897,Undirected,822,,,0.70129,0.70129,Pos
n31,n1899,Undirected,823,,,0.755739,0.755739,Pos
n31,n1904,Undirected,824,,,0.489497,0.489497,Pos
n31,n1948,Undirected,825,,,0.738611,0.738611,Pos
n31,n1975,Undirected,826,,,0.680441,0.680441,Pos
n31,n2017,Undirected,827,,,0.474737,0.474737,Pos
n31,n2053,Undirected,828,,,0.44029,0.44029,Pos
n31,n2081,Undirected,829,,,0.464265,0.464265,Pos
n31,n2115,Undirected,830,,,0.443456,0.443456,Pos
n31,n2141,Undirected,831,,,0.692312,0.692312,Pos
n31,n2160,Undirected,832,,,0.718509,0.718509,Pos
n31,n2246,Undirected,833,,,0.487042,0.487042,Pos
n31,n2268,Undirected,834,,,0.664697,0.664697,Pos
n31,n2290,Undirected,835,,,0.456422,0.456422,Pos
n31,n2300,Undirected,836,,,0.503771,0.503771,Pos
n31,n2301,Undirected,837,,,0.82349,0.82349,Pos
n31,n2329,Undirected,838,,,0.637612,0.637612,Pos
n31,n2486,Undirected,839,,,0.522383,0.522383,Pos
n31,n2496,Undirected,840,,,0.759538,0.759538,Pos
n31,n2502,Undirected,841,,,0.457829,0.457829,Pos
n31,n2517,Undirected,842,,,0.450178,0.450178,Pos
n31,n2567,Undirected,843,,,0.505944,0.505944,Pos
n31,n2603,Undirected,844,,,0.473375,0.473375,Pos
n31,n2616,Undirected,845,,,0.547972,0.547972,Pos
n31,n2626,Undirected,846,,,0.587264,0.587264,Pos
n31,n2634,Undirected,847,,,0.836879,0.836879,Pos
n31,n2636,Undirected,848,,,0.591364,0.591364,Pos
n31,n2675,Undirected,849,,,0.587064,0.587064,Pos
n31,n2677,Undirected,850,,,0.55715,0.55715,Pos
n31,n2690,Undirected,851,,,0.50385,0.50385,Pos
n31,n2719,Undirected,852,,,0.720128,0.720128,Pos
n31,n2779,Undirected,853,,,0.458307,0.458307,Pos
n31,n2782,Undirected,854,,,0.481357,0.481357,Pos
n31,n2842,Undirected,855,,,0.491723,0.491723,Pos
n31,n2928,Undirected,856,,,0.5132,0.5132,Pos
n31,n2935,Undirected,857,,,0.814455,0.814455,Pos
n31,n2970,Undirected,858,,,0.587606,0.587606,Pos
n31,n2971,Undirected,859,,,0.844876,0.844876,Pos
n31,n2979,Undirected,860,,,0.44828,0.44828,Pos
n31,n2980,Undirected,861,,,0.51657,0.51657,Pos
n31,n3006,Undirected,862,,,0.84262,0.84262,Pos
n31,n3027,Undirected,863,,,0.575769,0.575769,Pos
n31,n3041,Undirected,864,,,0.77065,0.77065,Pos
n31,n3117,Undirected,865,,,0.554662,0.554662,Pos
n31,n3141,Undirected,866,,,0.584883,0.584883,Pos
n31,n3151,Undirected,867,,,0.607526,0.607526,Pos
n31,n3198,Undirected,868,,,0.468506,0.468506,Pos
n31,n3214,Undirected,869,,,0.487111,0.487111,Pos
n31,n3223,Undirected,870,,,0.640052,0.640052,Pos
n31,n3366,Undirected,871,,,0.725933,0.725933,Pos
n31,n3383,Undirected,872,,,0.507702,0.507702,Pos
n31,n3400,Undirected,873,,,0.842719,0.842719,Pos
n31,n3466,Undirected,874,,,0.7171,0.7171,Pos
n31,n3471,Undirected,875,,,0.653539,0.653539,Pos
n31,n3581,Undirected,876,,,0.610608,0.610608,Pos
n31,n3590,Undirected,877,,,0.661871,0.661871,Pos
n31,n3593,Undirected,878,,,0.453718,0.453718,Pos
n31,n3614,Undirected,879,,,0.522929,0.522929,Pos
n31,n3620,Undirected,880,,,0.777448,0.777448,Pos
n31,n3723,Undirected,881,,,0.689529,0.689529,Pos
n31,n3752,Undirected,882,,,0.747656,0.747656,Pos
n31,n3764,Undirected,883,,,0.870234,0.870234,Pos
n31,n3798,Undirected,884,,,0.480083,0.480083,Pos
n31,n3816,Undirected,885,,,0.61279,0.61279,Pos
n31,n3819,Undirected,886,,,0.821182,0.821182,Pos
n31,n3845,Undirected,887,,,0.611685,0.611685,Pos
n31,n3898,Undirected,888,,,0.830871,0.830871,Pos
n31,n3929,Undirected,889,,,0.505672,0.505672,Pos
n31,n3937,Undirected,890,,,0.538308,0.538308,Pos
n31,n3958,Undirected,891,,,0.932515,0.932515,Pos
n31,n4027,Undirected,892,,,0.624501,0.624501,Pos
n31,n4035,Undirected,893,,,0.565193,0.565193,Pos
n31,n4062,Undirected,894,,,0.475389,0.475389,Pos
n31,n4063,Undirected,895,,,0.869228,0.869228,Pos
n31,n4076,Undirected,896,,,0.609127,0.609127,Pos
n31,n4086,Undirected,897,,,0.624765,0.624765,Pos
n31,n4087,Undirected,898,,,0.509776,0.509776,Pos
n31,n4094,Undirected,899,,,0.5166,0.5166,Pos
n31,n4127,Undirected,900,,,0.539768,0.539768,Pos
n31,n4137,Undirected,901,,,0.600469,0.600469,Pos
n31,n4187,Undirected,902,,,0.582693,0.582693,Pos
n31,n4223,Undirected,903,,,0.581354,0.581354,Pos
n31,n4248,Undirected,904,,,0.452869,0.452869,Pos
n31,n4252,Undirected,905,,,0.654377,0.654377,Pos
n31,n4290,Undirected,906,,,0.68703,0.68703,Pos
n31,n4315,Undirected,907,,,0.507685,0.507685,Pos
n31,n4343,Undirected,908,,,0.513797,0.513797,Pos
n31,n4353,Undirected,909,,,0.477423,0.477423,Pos
n31,n4373,Undirected,910,,,0.702117,0.702117,Pos
n31,n4423,Undirected,911,,,0.529317,0.529317,Pos
n31,n4444,Undirected,912,,,0.683864,0.683864,Pos
n31,n4488,Undirected,913,,,0.656006,0.656006,Pos
n31,n4531,Undirected,914,,,0.644358,0.644358,Pos
n31,n4582,Undirected,915,,,0.49392,0.49392,Pos
n31,n4590,Undirected,916,,,0.658423,0.658423,Pos
n31,n4596,Undirected,917,,,0.667226,0.667226,Pos
n31,n4633,Undirected,918,,,0.490072,0.490072,Pos
n31,n4643,Undirected,919,,,0.572456,0.572456,Pos
n31,n4685,Undirected,920,,,0.734858,0.734858,Pos
n31,n4702,Undirected,921,,,0.488093,0.488093,Pos
n31,n4740,Undirected,922,,,0.516864,0.516864,Pos
n31,n4742,Undirected,923,,,0.56941,0.56941,Pos
n31,n4756,Undirected,924,,,0.617388,0.617388,Pos
n31,n4792,Undirected,925,,,0.683515,0.683515,Pos
